"ID","Priority","Audience","Visible when","File","Line","Channel","Prints","Log text","Flagged terms","Why it confuses","Suggested text","Action","Brendan feedback","Decision"
"","Gated (dev)","developer (gated)","--verbose","Osprey.Tasks/Calibrator.cs","1762","LogVerbose","","MS2 calibration (pass {0}): mean={1:F4} {2}, SD={3:F4} {2}, 3*SD={4:F4} {2} (n={5} fragment matches)","",""," ","keep behind --verbose","",""
"","Gated (dev)","developer (gated)","--fdrbench","Osprey.Tasks/EntrapmentPairing.cs","85","LogInfo","","[ENTRAPMENT] Dropped {0} unmatched entrapment peptides (N-terminal-Met-clip artifacts with no target pair); excluded from the FDRBench manifest, input, and diagnostics","",""," ","keep behind --fdrbench","",""
"","Gated (dev)","developer (gated)","--fdrbench","Osprey.Tasks/EntrapmentPairing.cs","93","LogInfo","","[ENTRAPMENT] WARNING: {0} entrapment peptides have no target pair and no known explanation (e.g. {1}); excluded -- investigate,","",""," ","keep behind --fdrbench","",""
"","Gated (dev)","developer (gated)","--perf-stats","Osprey.Tasks/FdrProjectionSinks.cs","133","LogInfo","","[COUNT] {0} Percolator pass [{1}]: {2} targets, {3} decoys at {4:P0} FDR","",""," ","keep behind --perf-stats","",""
"","Gated (dev)","developer (gated)","--perf-stats","Osprey.Tasks/FdrProjectionSinks.cs","143","LogInfo","","[COUNT] {0} total across files: {1}","",""," ","keep behind --perf-stats","",""
"","Gated (dev)","developer (gated)","--perf-stats","Osprey.Tasks/FdrProjectionSinks.cs","146","LogInfo","","[COUNT] {0} unique precursors (best q across files): {1}","",""," ","keep behind --perf-stats","",""
"","Gated (dev)","developer (gated)","--perf-stats","Osprey.Tasks/FirstPassFdrTask.cs","617","LogInfo","","[TIMING] Percolator/Simple FDR: {0:F1}s","",""," ","keep behind --perf-stats","",""
"","Gated (dev)","developer (gated)","--perf-stats","Osprey.Tasks/FirstPassFdrTask.cs","640","LogInfo","","[TIMING] First-pass protein FDR: {0:F1}s","",""," ","keep behind --perf-stats","",""
"","Gated (dev)","developer (gated)","-d / OSPREY_DUMP_* / OSPREY_DIAG_*","Osprey.Tasks/FirstPassFdrTask.cs","1464","LogWarning","","[WARN] OSPREY_DUMP_PERCOLATOR: no Stage 5 dump written. This run hydrated its first-pass state through the bounded per-file path, which compacts each file as it loads, so the PRE-compaction pool the dump reports never exists all at once. Re-run with OSPREY_FDR_PROJECTION=0 OSPREY_ALLOW_UNFIXED_RESIDENT={0} for the resident dump.","compaction; hydrate; Stage N; resident; OSPREY_* env var",""," ","keep behind -d / OSPREY_DUMP_* / OSPREY_DIAG_*","",""
"","Gated (dev)","developer (gated)","--fdrbench","Osprey.Tasks/FirstPassFdrTask.cs","1736","LogInfo","","Wrote FDRBench input (pass 1, {0}) to {1}: {2} rowsper-runper-precursor","",""," ","keep behind --fdrbench","",""
"","Gated (dev)","developer (gated)","--fdrbench","Osprey.Tasks/FirstPassFdrTask.cs","1739","LogInfo","","Wrote FDRBench pairing manifest (from the searched library) to {0}: {1} peptides","",""," ","keep behind --fdrbench","",""
"","Gated (dev)","developer (gated)","--fdrbench","Osprey.Tasks/FirstPassFdrTask.cs","1743","LogInfo","","{0} FDRBench rows had no library entry; peptide and protein columns left blank","entry/entries",""," ","keep behind --fdrbench","",""
"","Gated (dev)","developer (gated)","--fdrbench","Osprey.Tasks/FirstPassFdrTask.cs","1747","LogInfo","","{0} FDRBench rows had oversize protein-ID lists; truncated with ';...+N_more'","",""," ","keep behind --fdrbench","",""
"","Gated (dev)","developer (gated)","--perf-stats","Osprey.Tasks/FirstPassFdrTask.cs","1750","LogInfo","","[STAGE-WALL] fdrbench-pass1: {0:F1}s","",""," ","keep behind --perf-stats","",""
"","Gated (dev)","developer (gated)","-d / OSPREY_DUMP_* / OSPREY_DIAG_*","Osprey.Tasks/FirstPassFdrTask.cs","2568","LogInfo","","[BISECT] Percolator diagnostic-only dump complete - aborting run","",""," ","keep behind -d / OSPREY_DUMP_* / OSPREY_DIAG_*","",""
"","Gated (dev)","developer (gated)","-d / OSPREY_DUMP_* / OSPREY_DIAG_*","Osprey.Tasks/FirstPassFdrTask.cs","2604","LogInfo","","[BISECT] Percolator diagnostic-only dump complete - aborting run","",""," ","keep behind -d / OSPREY_DUMP_* / OSPREY_DIAG_*","",""
"","Gated (dev)","developer (gated)","-d / OSPREY_DUMP_* / OSPREY_DIAG_*","Osprey.Tasks/FirstPassFdrTask.cs","3269","LogInfo","","[BISECT] Percolator diagnostic-only dump complete - aborting run","",""," ","keep behind -d / OSPREY_DUMP_* / OSPREY_DIAG_*","",""
"","Gated (dev)","developer (gated)","--perf-stats","Osprey.Tasks/FirstPassFdrTask.cs","3272","LogInfo","","[TIMING] Percolator/Simple FDR: {0:F1}s","",""," ","keep behind --perf-stats","",""
"","Gated (dev)","developer (gated)","--perf-stats","Osprey.Tasks/FirstPassFdrTask.cs","3335","LogInfo","","[TIMING] First-pass protein FDR: {0:F1}s","",""," ","keep behind --perf-stats","",""
"","Gated (dev)","developer (gated)","--model-diagnostics","Osprey.Tasks/ModelDiagnostics/ModelDiagnosticsReport.cs","120","LogInfo","","[MODEL-DIAGNOSTICS] first-pass model not retrained on this run (resumed/rehydrated); the Model tab's feature table and per-feature distributions are unavailable. Clear the 1st-pass FDR sidecars to force a retrain.","sidecar; hydrate",""," ","keep behind --model-diagnostics","",""
"","Gated (dev)","developer (gated)","--model-diagnostics","Osprey.Tasks/ModelDiagnostics/ModelDiagnosticsReport.cs","138","LogInfo","","[MODEL-DIAGNOSTICS] wrote model diagnostics report: {0}","",""," ","keep behind --model-diagnostics","",""
"","Gated (dev)","developer (gated)","--model-diagnostics","Osprey.Tasks/ModelDiagnostics/ModelDiagnosticsReport.cs","143","LogInfo","","[MODEL-DIAGNOSTICS] report generation failed: {0}","",""," ","keep behind --model-diagnostics","",""
"","Gated (dev)","developer (gated)","--model-diagnostics","Osprey.Tasks/ModelDiagnostics/ModelDiagnosticsReport.cs","183","LogInfo","","[MODEL-DIAGNOSTICS] first-pass model not retrained on this run (resumed/rehydrated); the Model tab's feature table and per-feature distributions are unavailable. Clear the 1st-pass FDR sidecars to force a retrain.","sidecar; hydrate",""," ","keep behind --model-diagnostics","",""
"","Gated (dev)","developer (gated)","--model-diagnostics","Osprey.Tasks/ModelDiagnostics/ModelDiagnosticsReport.cs","197","LogInfo","","[MODEL-DIAGNOSTICS] wrote model diagnostics report: {0}","",""," ","keep behind --model-diagnostics","",""
"","Gated (dev)","developer (gated)","--model-diagnostics","Osprey.Tasks/ModelDiagnostics/ModelDiagnosticsReport.cs","202","LogInfo","","[MODEL-DIAGNOSTICS] report generation failed: {0}","",""," ","keep behind --model-diagnostics","",""
"","Gated (dev)","developer (gated)","--model-diagnostics","Osprey.Tasks/ModelDiagnostics/ModelDiagnosticsReport.cs","263","LogInfo","","[MODEL-DIAGNOSTICS] pass-2 enrichment failed: {0}","",""," ","keep behind --model-diagnostics","",""
"","Gated (dev)","developer (gated)","--model-diagnostics","Osprey.Tasks/ModelDiagnostics/ModelDiagnosticsReport.cs","312","LogInfo","","[MODEL-DIAGNOSTICS] pass-2 enrichment failed: {0}","",""," ","keep behind --model-diagnostics","",""
"","Gated (dev)","developer (gated)","--model-diagnostics","Osprey.Tasks/ModelDiagnostics/ModelDiagnosticsReport.cs","327","LogInfo","","[MODEL-DIAGNOSTICS] pass-1 data sidecar not found; pass-2 enrichment skipped (pass-1 page stands).","sidecar",""," ","keep behind --model-diagnostics","",""
"","Gated (dev)","developer (gated)","--model-diagnostics","Osprey.Tasks/ModelDiagnostics/ModelDiagnosticsReport.cs","351","LogInfo","","[MODEL-DIAGNOSTICS] finalized report ({0} pass-2 FDR view(s); pass-2 model {1}); re-wrote: {2}includedn/a","",""," ","keep behind --model-diagnostics","",""
"","Gated (dev)","developer (gated)","--model-diagnostics","Osprey.Tasks/ModelDiagnostics/ModelDiagnosticsReport.cs","385","LogInfo","","[MODEL-DIAGNOSTICS] the pass-1 diagnostics product on disk was written for a different analysis (validity key mismatch); rebuilding it.","",""," ","keep behind --model-diagnostics","",""
"","Gated (dev)","developer (gated)","--model-diagnostics","Osprey.Tasks/ModelDiagnostics/ModelDiagnosticsReport.cs","396","LogInfo","","[MODEL-DIAGNOSTICS] second-pass results are not on disk, so this report covers the FIRST PASS ONLY and no pass-2 diagnostics can be generated. Re-run this task once the analysis completes to add them.","",""," ","keep behind --model-diagnostics","",""
"","Gated (dev)","developer (gated)","--model-diagnostics","Osprey.Tasks/ModelDiagnostics/ModelDiagnosticsReport.cs","400","LogInfo","","[MODEL-DIAGNOSTICS] re-rendered from completed analysis state: {0}","",""," ","keep behind --model-diagnostics","",""
"","Gated (dev)","developer (gated)","--model-diagnostics","Osprey.Tasks/ModelDiagnostics/ModelDiagnosticsReport.cs","600","LogWarning","","[WARN] [MODEL-DIAGNOSTICS] fan-out worker: not writing the experiment-wide pass-1 diagnostics product (this node holds one run; FirstPassFDR owns it).","worker/fan-out/join",""," ","keep behind --model-diagnostics","",""
"","Gated (dev)","developer (gated)","--model-diagnostics","Osprey.Tasks/ModelDiagnostics/ModelDiagnosticsReport.cs","694","LogInfo","","Classifying {0} library entries for model diagnostics...","entry/entries",""," ","keep behind --model-diagnostics","",""
"","Gated (dev)","developer (gated)","--model-diagnostics","Osprey.Tasks/ModelDiagnostics/PeakCoAssignmentSource.cs","99","LogInfo","","[MODEL-DIAGNOSTICS] peak co-assignment abandoned after an unexpected error: {0}","",""," ","keep behind --model-diagnostics","",""
"","Gated (dev)","developer (gated)","--model-diagnostics","Osprey.Tasks/ModelDiagnostics/PeakCoAssignmentSource.cs","117","LogInfo","","[MODEL-DIAGNOSTICS] peak co-assignment skipped: no per-file parquet or library available.","byproduct/interned/parquet",""," ","keep behind --model-diagnostics","",""
"","Gated (dev)","developer (gated)","--model-diagnostics","Osprey.Tasks/ModelDiagnostics/PeakCoAssignmentSource.cs","137","LogInfo","","[MODEL-DIAGNOSTICS] peak co-assignment skipped: no 1st-pass experiment-scope FDR records were supplied, and their aggregate scores are what the acceptance boundary is drawn from.","",""," ","keep behind --model-diagnostics","",""
"","Gated (dev)","developer (gated)","--model-diagnostics","Osprey.Tasks/ModelDiagnostics/PeakCoAssignmentSource.cs","159","ProgressReporter","","Peak co-assignment: scanning 1st-pass sidecars over {0} file(s)...","sidecar",""," ","keep behind --model-diagnostics","",""
"","Gated (dev)","developer (gated)","--model-diagnostics","Osprey.Tasks/ModelDiagnostics/PeakCoAssignmentSource.cs","199","LogInfo","","[MODEL-DIAGNOSTICS] peak co-assignment: 1st-pass sidecar for {0} could not be read in full; the acceptance boundary would be drawn from a partial pool, so the panel is not built","sidecar",""," ","keep behind --model-diagnostics","",""
"","Gated (dev)","developer (gated)","--model-diagnostics","Osprey.Tasks/ModelDiagnostics/PeakCoAssignmentSource.cs","214","LogInfo","","[MODEL-DIAGNOSTICS] peak co-assignment: reducing the experiment boundary over {0} file(s)...","",""," ","keep behind --model-diagnostics","",""
"","Gated (dev)","developer (gated)","--model-diagnostics","Osprey.Tasks/ModelDiagnostics/PeakCoAssignmentSource.cs","225","LogInfo","","[MODEL-DIAGNOSTICS] peak co-assignment boundary (pass 1): experiment {0:F4} from {1} accepted precursor(s); {2} decoy + {3} non-decoy precursor(s) clear it","",""," ","keep behind --model-diagnostics","",""
"","Gated (dev)","developer (gated)","--model-diagnostics","Osprey.Tasks/ModelDiagnostics/PeakCoAssignmentSource.cs","230","LogInfo","","[MODEL-DIAGNOSTICS] peak co-assignment boundary (pass 1): run {0} = {1:F4}","",""," ","keep behind --model-diagnostics","",""
"","Gated (dev)","developer (gated)","--model-diagnostics","Osprey.Tasks/ModelDiagnostics/PeakCoAssignmentSource.cs","242","ProgressReporter","","Peak co-assignment: joining apex RT over {0} file(s)...","",""," ","keep behind --model-diagnostics","",""
"","Gated (dev)","developer (gated)","--model-diagnostics","Osprey.Tasks/ModelDiagnostics/PeakCoAssignmentSource.cs","257","LogInfo","","[MODEL-DIAGNOSTICS] peak co-assignment unavailable ({0}); panel omitted.","",""," ","keep behind --model-diagnostics","",""
"","Gated (dev)","developer (gated)","--model-diagnostics","Osprey.Tasks/ModelDiagnostics/PeakCoAssignmentSource.cs","274","LogInfo","","[MODEL-DIAGNOSTICS] peak co-assignment (pass 1): decoy precursors admitted {0}, tallied {1}","",""," ","keep behind --model-diagnostics","",""
"","Gated (dev)","developer (gated)","--model-diagnostics","Osprey.Tasks/ModelDiagnostics/PeakCoAssignmentSource.cs","279","LogInfo","","[MODEL-DIAGNOSTICS] peak co-assignment WARNING: {0} decoy precursor(s) cleared the experiment boundary but {1} reached the panel; the decoy row is under-reported.","",""," ","keep behind --model-diagnostics","",""
"","Gated (dev)","developer (gated)","--model-diagnostics","Osprey.Tasks/ModelDiagnostics/PeakCoAssignmentSource.cs","285","LogInfo","","[MODEL-DIAGNOSTICS] peak co-assignment: no detected rows resolved to a library m/z; panel omitted.","",""," ","keep behind --model-diagnostics","",""
"","Gated (dev)","developer (gated)","--model-diagnostics","Osprey.Tasks/ModelDiagnostics/PeakCoAssignmentSource.cs","291","LogInfo","","[MODEL-DIAGNOSTICS] peak co-assignment (pass 1): {0} detected rows over {1} file(s) in {2:F1}s","",""," ","keep behind --model-diagnostics","",""
"","Gated (dev)","developer (gated)","--model-diagnostics","Osprey.Tasks/ModelDiagnostics/PeakCoAssignmentSource.cs","299","LogInfo","","[MODEL-DIAGNOSTICS] peak co-assignment: {0} detected row(s) had no library entry and were excluded","entry/entries",""," ","keep behind --model-diagnostics","",""
"","Gated (dev)","developer (gated)","--perf-stats","Osprey.Tasks/OspreyReportWriter.cs","79","LogInfo","","[COUNT] Wrote protein-group report: {0}","",""," ","keep behind --perf-stats","",""
"","Gated (dev)","developer (gated)","--perf-stats","Osprey.Tasks/OspreyReportWriter.cs","87","LogInfo","","[COUNT] Wrote summary report: {0}","",""," ","keep behind --perf-stats","",""
"","Gated (dev)","developer (gated)","--perf-stats","Osprey.Tasks/Pass2FdrSidecar.cs","253","LogVerbose","","[STAGE-WALL] pass-1 scalar restore: {0:F1}s","scalars",""," ","keep behind --perf-stats","",""
"","Gated (dev)","developer (gated)","--perf-stats","Osprey.Tasks/Pass2FdrSidecar.cs","288","LogInfo","","[STAGE-WALL] second-pass-fdr: {0:F1}s","",""," ","keep behind --perf-stats","",""
"","Gated (dev)","developer (gated)","--verbose","Osprey.Tasks/Pass2FdrSidecar.cs","394","LogVerbose","","Wrote 2nd-pass FDR scores for {0} file(s)","",""," ","keep behind --verbose","",""
"","Gated (dev)","developer (gated)","--verbose","Osprey.Tasks/Pass2FdrSidecar.cs","402","LogVerbose","","Left {0} 2nd-pass FDR sidecar(s) untouched (--task ModelDiagnostics writes no artifact but the report)","sidecar",""," ","keep behind --verbose","",""
"","Gated (dev)","developer (gated)","--verbose","Osprey.Tasks/Pass2FdrSidecar.cs","589","LogVerbose","","Reloaded 2nd-pass FDR scores ({0}) for {1}/{2} file(s) post-compaction","compaction",""," ","keep behind --verbose","",""
"","Gated (dev)","developer (gated)","--verbose","Osprey.Tasks/Pass2FdrSidecar.cs","1315","LogVerbose","","Restored 1st-pass Score/Pep/ExperimentAggregateScore onto {0} survivor(s) across {1} file(s).","survivor/retained set; code identifier",""," ","keep behind --verbose","",""
"","Gated (dev)","developer (gated)","--verbose","Osprey.Tasks/Pass2FdrSidecar.cs","1537","LogVerbose","","Resolved the second-pass protein q-value for {0} record(s) across {1} file(s).","",""," ","keep behind --verbose","",""
"","Gated (dev)","developer (gated)","--perf-stats","Osprey.Tasks/Pass2FdrSidecar.cs","2430","LogInfo","","[TIMING] Reloaded PIN features for {0} entries: {1:F1}s","entry/entries",""," ","keep behind --perf-stats","",""
"","Gated (dev)","developer (gated)","--verbose","Osprey.Tasks/Pass2PerFileWorker.cs","364","LogVerbose","","Restored 1st-pass Score/Pep/ExperimentAggregateScore onto {0} survivor(s) across {1} file(s).","survivor/retained set; code identifier",""," ","keep behind --verbose","",""
"","Gated (dev)","developer (gated)","--perf-stats","Osprey.Tasks/PerFileRescoreTask.cs","2867","LogInfo","","[STAGE-WALL] survivor-pool {0:F1}s ({1} files)","survivor/retained set",""," ","keep behind --perf-stats","",""
"","Gated (dev)","developer (gated)","--perf-stats","Osprey.Tasks/PerFileScoringTask.cs","355","LogInfo","","[TIMING] All files processed: {0:F1}s","",""," ","keep behind --perf-stats","",""
"","Gated (dev)","developer (gated)","--perf-stats","Osprey.Tasks/PerFileScoringTask.cs","553","LogInfo","","[TIMING] All files processed: {0:F1}s","",""," ","keep behind --perf-stats","",""
"","Gated (dev)","developer (gated)","--perf-stats","Osprey.Tasks/PerFileScoringTask.cs","854","LogInfo","","[TIMING] All files processed: {0:F1}s","",""," ","keep behind --perf-stats","",""
"","Gated (dev)","developer (gated)","--perf-stats","Osprey.Tasks/PerFileScoringTask.cs","1051","LogInfo","","[COUNT] Library targets loaded: {0}","",""," ","keep behind --perf-stats","",""
"","Gated (dev)","developer (gated)","--perf-stats","Osprey.Tasks/PerFileScoringTask.cs","1102","LogInfo","","[TIMING] Library loading + decoys: {0:F1}s (load: {1:F1}s, decoys: {2:F1}s)","",""," ","keep behind --perf-stats","",""
"","Gated (dev)","developer (gated)","--perf-stats","Osprey.Tasks/PerFileScoringTask.cs","1105","LogInfo","","[COUNT] Library decoys generated: {0}","",""," ","keep behind --perf-stats","",""
"","Gated (dev)","developer (gated)","--perf-stats","Osprey.Tasks/PerFileScoringTask.cs","1113","LogInfo","","[COUNT] Full library: {0} ({1} targets + {2} decoys)","",""," ","keep behind --perf-stats","",""
"","Gated (dev)","developer (gated)","--perf-stats","Osprey.Tasks/PerFileScoringTask.cs","1134","LogInfo","","[COUNT] Entries with <3 fragments: {0} (0={1}, 1={2}, 2={3})","",""," ","keep behind --perf-stats","",""
"","Gated (dev)","developer (gated)","OSPREY_LOG_MEMORY","Osprey.Tasks/PerFileScoringTask.cs","1159","LogInfo","","[MEM library-resident] managed_heap={0:F2} GB ({1} entries)","entry/entries; resident",""," ","keep behind OSPREY_LOG_MEMORY","",""
"","Gated (dev)","developer (gated)","--perf-stats","Osprey.Tasks/PerFileScoringTask.cs","1184","LogInfo","","[COUNT] Library-decoy mode: {0} flagged ({1} via Decoy column, {2} via protein-accession prefix)","",""," ","keep behind --perf-stats","",""
"","Gated (dev)","developer (gated)","--perf-stats","Osprey.Tasks/PerFileScoringTask.cs","2541","LogInfo","","[BENCH] Per-file thread cap: {0} ({1} total / {2} files in parallel)","",""," ","keep behind --perf-stats","",""
"","Gated (dev)","developer (gated)","--perf-stats","Osprey.Tasks/PerFileScoringTask.cs","2582","LogInfo","","[TIMING] mzML parsing: {0:F1}s ({1:F1} MB/s)","",""," ","keep behind --perf-stats","",""
"","Gated (dev)","developer (gated)","--perf-stats","Osprey.Tasks/PerFileScoringTask.cs","2587","LogInfo","","[TIMING] mzML parsing: {0:F1}s","",""," ","keep behind --perf-stats","",""
"","Gated (dev)","developer (gated)","--perf-stats","Osprey.Tasks/PerFileScoringTask.cs","2606","LogInfo","","[COUNT] mzML spectra loaded [{0}]: {1} MS2 + {2} MS1","",""," ","keep behind --perf-stats","",""
"","Gated (dev)","developer (gated)","--perf-stats","Osprey.Tasks/PerFileScoringTask.cs","2608","LogInfo","","[COUNT] Isolation windows [{0}]: {1}","",""," ","keep behind --perf-stats","",""
"","Gated (dev)","developer (gated)","--perf-stats","Osprey.Tasks/PerFileScoringTask.cs","2655","LogInfo","","([BENCH] OSPREY_EXIT_AFTER_CALIBRATION set - exiting after Stage 3 (calibration done))","Stage N; OSPREY_* env var",""," ","keep behind --perf-stats","",""
"","Gated (dev)","developer (gated)","-d / OSPREY_DUMP_* / OSPREY_DIAG_*","Osprey.Tasks/PerFileScoringTask.cs","2702","LogInfo","","Wrote per-candidate pick dump to {0}","",""," ","keep behind -d / OSPREY_DUMP_* / OSPREY_DIAG_*","",""
"","Gated (dev)","developer (gated)","--perf-stats","Osprey.Tasks/PerFileScoringTask.cs","2807","LogInfo","","[TIMING] Coelution scoring: {0:F1}s ({1} candidates, {2:F0} cand/s)","",""," ","keep behind --perf-stats","",""
"","Gated (dev)","developer (gated)","--perf-stats","Osprey.Tasks/PerFileScoringTask.cs","2828","LogInfo","","[COUNT] Coelution scored [{0}]: {1} entries ({2} targets, {3} decoys)","entry/entries",""," ","keep behind --perf-stats","",""
"","Gated (dev)","developer (gated)","--perf-stats","Osprey.Tasks/PerFileScoringTask.cs","2836","LogInfo","","[COUNT] Deduplication [{0}]: {1} -> {2} ({3} removed)","",""," ","keep behind --perf-stats","",""
"","Gated (dev)","developer (gated)","-d / OSPREY_DUMP_* / OSPREY_DIAG_*","Osprey.Tasks/PerFileScoringTask.cs","2884","LogInfo","","[BISECT] Loading calibration from: {0}","",""," ","keep behind -d / OSPREY_DUMP_* / OSPREY_DIAG_*","",""
"","Gated (dev)","developer (gated)","--perf-stats","Osprey.Tasks/PerFileScoringTask.cs","2935","LogInfo","","[TIMING] RT calibration: {0:F1}s ({1} calibration points)","",""," ","keep behind --perf-stats","",""
"","Gated (dev)","developer (gated)","--perf-stats","Osprey.Tasks/PerFileScoringTask.cs","3213","LogInfo","","[COUNT] Wrote feature dump: {0} ({1} entries)","entry/entries",""," ","keep behind --perf-stats","",""
"","Gated (dev)","developer (gated)","OSPREY_LOG_MEMORY","Osprey.Tasks/ProfilerHooks.cs","206","logDelegate","","[MEM {0}] working_set={1:F2} GB (peak={2:F2} GB), managed_heap={3:F2} GB, peak_paged={4:F2} GB, gen2_count={5}, loh_count={6}{7}","",""," ","keep behind OSPREY_LOG_MEMORY","",""
"","Gated (dev)","developer (gated)","OSPREY_LOG_MEMORY","Osprey.Tasks/ProfilerHooks.cs","261","logDelegate","","[MEM {0}] managed_heap={1:F2} GB {2}","",""," ","keep behind OSPREY_LOG_MEMORY","",""
"","Gated (dev)","developer (gated)","--perf-stats","Osprey.Tasks/SecondPassFdrTask.cs","471","LogInfo","","[STAGE-WALL] stage7: {0:F1}s","",""," ","keep behind --perf-stats","",""
"","Gated (dev)","developer (gated)","--perf-stats","Osprey.Tasks/SecondPassFdrTask.cs","513","LogInfo","","[STAGE-WALL] blib: {0:F1}s","",""," ","keep behind --perf-stats","",""
"","Gated (dev)","developer (gated)","--fdrbench","Osprey.Tasks/SecondPassFdrTask.cs","543","LogInfo","","Wrote FDRBench input (pass 2, {0}) to {1}: {2} rowsper-runper-precursor","",""," ","keep behind --fdrbench","",""
"","Gated (dev)","developer (gated)","--fdrbench","Osprey.Tasks/SecondPassFdrTask.cs","546","LogInfo","","Wrote FDRBench pairing manifest (from the searched library) to {0}: {1} peptides","",""," ","keep behind --fdrbench","",""
"","Gated (dev)","developer (gated)","--fdrbench","Osprey.Tasks/SecondPassFdrTask.cs","550","LogInfo","","{0} FDRBench rows had no library entry; peptide and protein columns left blank","entry/entries",""," ","keep behind --fdrbench","",""
"","Gated (dev)","developer (gated)","--fdrbench","Osprey.Tasks/SecondPassFdrTask.cs","554","LogInfo","","{0} FDRBench rows had oversize protein-ID lists; truncated with ';...+N_more'","",""," ","keep behind --fdrbench","",""
"","Gated (dev)","developer (gated)","--perf-stats","Osprey.Tasks/SecondPassFdrTask.cs","557","LogInfo","","[STAGE-WALL] fdrbench: {0:F1}s","",""," ","keep behind --perf-stats","",""
"","Gated (dev)","developer (gated)","--model-diagnostics","Osprey.Tasks/SecondPassFdrTask.cs","803","LogInfo","","[MODEL-DIAGNOSTICS] pass-2 enrichment failed: {0}","",""," ","keep behind --model-diagnostics","",""
"","Gated (dev)","developer (gated)","--model-diagnostics","Osprey.Tasks/SecondPassFdrTask.cs","889","LogInfo","","[MODEL-DIAGNOSTICS] peak co-assignment refused, so the panel is omitted; the rest of the pass-2 report is unaffected: {0}","",""," ","keep behind --model-diagnostics","",""
"","Gated (dev)","developer (gated)","--perf-stats","Osprey.Tasks/SecondPassFdrTask.cs","1200","LogInfo","","[COUNT] Stage 1 passing peptides: {0}","Stage N",""," ","keep behind --perf-stats","",""
"","Gated (dev)","developer (gated)","--perf-stats","Osprey.Tasks/SecondPassFdrTask.cs","1202","LogInfo","","[COUNT] Stage 2 passing precursors: {0}","Stage N",""," ","keep behind --perf-stats","",""
"","Gated (dev)","developer (gated)","--perf-stats","Osprey.Tasks/SecondPassFdrTask.cs","1215","LogInfo","","[COUNT] Best-per-precursor for blib: {0}","",""," ","keep behind --perf-stats","",""
"","Gated (dev)","developer (gated)","--perf-stats","Osprey.Tasks/SecondPassFdrTask.cs","1230","LogInfo","","[COUNT] Cross-file observations to write: {0}","",""," ","keep behind --perf-stats","",""
"","Gated (dev)","developer (gated)","--perf-stats","Osprey/AnalysisPipeline.cs","109","LogInfo","","[TIMING] Total pipeline: {0:F1}s","",""," ","keep behind --perf-stats","",""
"","Gated (dev)","developer (gated)","--perf-stats","Osprey/AnalysisPipeline.cs","213","LogInfo","","[STAGE-WALL] {0}: {1:F1}s","",""," ","keep behind --perf-stats","",""
"","Gated (dev)","developer (gated)","--fdrbench","Osprey/OspreyCommandArgs.cs","548","LogWarning","","[WARN] --fdrbench-per-run is set without --fdrbench; no FDRBench input will be written. Pass --fdrbench <input.tsv> to enable FDRBench output.","",""," ","keep behind --fdrbench","",""
"","Gated (dev)","developer (gated)","--fdrbench","Osprey/OspreyCommandArgs.cs","555","LogWarning","","[WARN] --fdrbench-pass is set without --fdrbench; no FDRBench input will be written. Pass --fdrbench <input.tsv> to enable FDRBench output.","",""," ","keep behind --fdrbench","",""
"","Gated (dev)","developer (gated)","-d / OSPREY_DUMP_* / OSPREY_DIAG_*","Osprey/OspreyFileDiagnostics.cs","469","LogAction","","[BISECT] {0} set - aborting after dump","",""," ","keep behind -d / OSPREY_DUMP_* / OSPREY_DIAG_*","",""
"","Gated (dev)","developer (gated)","--perf-stats","Osprey/OspreyFileDiagnostics.cs","509","LogAction","","[COUNT] Wrote calibration sample: {0} ({1} targets)","",""," ","keep behind --perf-stats","",""
"","Gated (dev)","developer (gated)","--perf-stats","Osprey/OspreyFileDiagnostics.cs","627","LogAction","","[COUNT] Wrote calibration windows dump (pass {0}): cs_cal_windows.txt ({1} rows)","",""," ","keep behind --perf-stats","",""
"","Gated (dev)","developer (gated)","--perf-stats","Osprey/OspreyFileDiagnostics.cs","703","LogAction","","[COUNT] Wrote calibration match dump (pass {0}): {1} ({2} matched, {3} unmatched)","",""," ","keep behind --perf-stats","",""
"","Gated (dev)","developer (gated)","--perf-stats","Osprey/OspreyFileDiagnostics.cs","760","LogAction","","[COUNT] Wrote MS2 cal errors dump: cs_ms2_cal_errors.txt ({0} rows across {1} matches)","",""," ","keep behind --perf-stats","",""
"","Gated (dev)","developer (gated)","--perf-stats","Osprey/OspreyFileDiagnostics.cs","783","LogAction","","[COUNT] Wrote LDA scores dump (pass {0}): cs_lda_scores.txt ({1} entries)","entry/entries",""," ","keep behind --perf-stats","",""
"","Gated (dev)","developer (gated)","--perf-stats","Osprey/OspreyFileDiagnostics.cs","819","LogAction","","[COUNT] Wrote LOESS input dump (pass {0}): cs_loess_input.txt ({1} pairs)","",""," ","keep behind --perf-stats","",""
"","Gated (dev)","developer (gated)","--perf-stats","Osprey/OspreyFileDiagnostics.cs","869","LogAction","","[COUNT] Wrote calibration summary: cs_cal_summary.txt (11 scalars)","scalars",""," ","keep behind --perf-stats","",""
"","Gated (dev)","developer (gated)","-d / OSPREY_DUMP_* / OSPREY_DIAG_*","Osprey/OspreyFileDiagnostics.cs","977","LogAction","","[BISECT] OSPREY_DIAG_XIC_ENTRY_ID matched on pass {0} - wrote {1} and exiting","OSPREY_* env var",""," ","keep behind -d / OSPREY_DUMP_* / OSPREY_DIAG_*","",""
